SCHOOL CODE,COUNTY,PUBLIC/  PRIVATE,PUBLIC SCHOOL DISTRICT,CITY,SCHOOL NAME,ENROLLMENT,# UP-TO-DATE,% UP-TO-DATE,# CONDITIONAL,% CONDITIONAL,# PME,% PME,# PBE,% PBE,# PRE-JAN PBE,% PRE-JAN PBE,# HEALTH CARE PRACTITIONER COUNSELED PBE,% HEALTH CARE PRACTITIONER COUNSELED PBE,# RELIGIOUS PBE,% RELIGIOUS PBE,# DTP,% DTP,# POLIO,% POLIO,# MMR,% MMR,# HEPB,% HEPB,# VARI,% VARI,REPORTED
6978290,SAN JOAQUIN,PRIVATE,,STOCKTON,PRESENTATION ELEMENTARY,30,29,97,0,0,1,3,0,0,0,0,0,0,0,0,29,97,29,97,29,97,29,97,29,97,Y
6978357,SAN JOAQUIN,PRIVATE,,STOCKTON,ST. LUKE SCHOOL,21,19,90,2,10,0,0,0,0,0,0,0,0,0,0,20,95,20,95,20,95,20,95,21,100,Y
6978225,SAN JOAQUIN,PRIVATE,,STOCKTON,STOCKTON CHRISTIAN,14,13,93,0,0,0,0,1,7,1,7,0,0,0,0,13,93,13,93,13,93,13,93,13,93,Y
7002272,SAN JOAQUIN,PRIVATE,,STOCKTON,UNITED CHRISTIAN SCHOOLS,34,34,100,0,0,0,0,0,0,0,0,0,0,0,0,34,100,34,100,34,100,34,100,34,100,Y
6200026,SAN JOAQUIN,PRIVATE,,TRACY,BELLA VISTA CHRISTIAN ACADEMY,21,18,86,3,14,0,0,0,0,0,0,0,0,0,0,18,86,20,95,19,90,21,100,21,100,Y
6978324,SAN JOAQUIN,PRIVATE,,TRACY,ST. BERNARD'S CATHOLIC ELEMENTARY,21,21,100,0,0,0,0,0,0,0,0,0,0,0,0,21,100,21,100,21,100,21,100,21,100,Y
7094634,SAN JOAQUIN,PRIVATE,,TRACY,WEST VALLEY CHRISTIAN ACADEMY,19,17,89,0,0,0,0,2,11,0,0,2,11,0,0,17,89,17,89,17,89,17,89,17,89,Y
6042949,SAN LUIS OBISPO,PUBLIC,ATASCADERO UNIFIED,ATASCADERO,MONTEREY ROAD ELEMENTARY,64,58,91,4,6,0,0,2,3,0,0,2,3,0,0,60,94,59,92,59,92,61,95,62,97,Y
6111058,SAN LUIS OBISPO,PUBLIC,ATASCADERO UNIFIED,ATASCADERO,SAN BENITO ELEMENTARY,81,71,88,6,7,0,0,4,5,0,0,4,5,0,0,72,89,73,90,74,91,77,95,76,94,Y
6107544,SAN LUIS OBISPO,PUBLIC,ATASCADERO UNIFIED,ATASCADERO,SAN GABRIEL ELEMENTARY,94,85,90,3,3,0,0,6,6,0,0,6,6,0,0,87,93,86,91,86,91,87,93,88,94,Y
6042964,SAN LUIS OBISPO,PUBLIC,ATASCADERO UNIFIED,ATASCADERO,SANTA ROSA ROAD ACADEMIC ACADEMY,70,62,89,6,9,0,0,2,3,0,0,1,1,1,1,64,91,65,93,64,91,67,96,66,94,Y
6042956,SAN LUIS OBISPO,PUBLIC,ATASCADERO UNIFIED,SANTA MARGARITA,SANTA MARGARITA ELEMENTARY,48,41,85,5,10,0,0,2,4,0,0,2,4,0,0,45,94,44,92,43,90,46,96,46,96,Y
6042998,SAN LUIS OBISPO,PUBLIC,CAYUCOS ELEMENTARY,CAYUCOS,CAYUCOS ELEMENTARY,19,14,74,2,11,0,0,3,16,0,0,3,16,0,0,15,79,15,79,15,79,15,79,16,84,Y
6042972,SAN LUIS OBISPO,PUBLIC,COAST UNIFIED,CAMBRIA,CAMBRIA GRAMMAR,41,40,98,0,0,0,0,1,2,0,0,1,2,0,0,40,98,40,98,40,98,40,98,40,98,Y
6043012,SAN LUIS OBISPO,PUBLIC,LUCIA MAR UNIFIED,ARROYO GRANDE,BRANCH ELEMENTARY,43,38,88,0,0,0,0,5,12,0,0,5,12,0,0,38,88,38,88,38,88,38,88,38,88,Y
6043053,SAN LUIS OBISPO,PUBLIC,LUCIA MAR UNIFIED,ARROYO GRANDE,HARLOE ELEMENTARY,95,89,94,0,0,0,0,6,6,0,0,6,6,0,0,89,94,89,94,89,94,89,94,89,94,Y
6043087,SAN LUIS OBISPO,PUBLIC,LUCIA MAR UNIFIED,ARROYO GRANDE,OCEAN VIEW ELEMENTARY,77,65,84,6,8,0,0,6,8,3,4,2,3,1,1,67,87,67,87,66,86,69,90,68,88,Y
6043079,SAN LUIS OBISPO,PUBLIC,LUCIA MAR UNIFIED,GROVER BEACH,FAIRGROVE ELEMENTARY,85,84,99,0,0,0,0,1,1,0,0,1,1,0,0,84,99,84,99,84,99,84,99,84,99,Y
6043038,SAN LUIS OBISPO,PUBLIC,LUCIA MAR UNIFIED,GROVER BEACH,GROVER BEACH ELEMENTARY,63,56,89,1,2,0,0,6,10,0,0,6,10,0,0,56,89,56,89,56,89,57,90,57,90,Y
6043046,SAN LUIS OBISPO,PUBLIC,LUCIA MAR UNIFIED,GROVER BEACH,GROVER HEIGHTS ELEMENTARY,74,63,85,4,5,0,0,7,9,2,3,5,7,0,0,64,86,65,88,64,86,65,88,67,91,Y
6043129,SAN LUIS OBISPO,PUBLIC,LUCIA MAR UNIFIED,NIPOMO,DANA ELEMENTARY,69,68,99,0,0,0,0,1,1,0,0,1,1,0,0,68,99,68,99,68,99,68,99,68,99,Y
110486,SAN LUIS OBISPO,PUBLIC,LUCIA MAR UNIFIED,NIPOMO,LANGE -DOROTHEA- ELEMENTARY,87,86,99,0,0,0,0,1,1,0,0,1,1,0,0,86,99,86,99,86,99,86,99,86,99,Y
6043061,SAN LUIS OBISPO,PUBLIC,LUCIA MAR UNIFIED,NIPOMO,NIPOMO ELEMENTARY,72,71,99,0,0,0,0,1,1,0,0,1,1,0,0,71,99,71,99,71,99,71,99,71,99,Y
6043095,SAN LUIS OBISPO,PUBLIC,LUCIA MAR UNIFIED,OCEANO,OCEANO ELEMENTARY,82,76,93,2,2,2,2,2,2,0,0,2,2,0,0,76,93,76,93,77,94,78,95,78,95,Y
6043111,SAN LUIS OBISPO,PUBLIC,LUCIA MAR UNIFIED,PISMO BEACH,SHELL BEACH ELEMENTARY,62,42,68,10,16,0,0,10,16,2,3,8,13,0,0,47,76,44,71,47,76,45,73,46,74,Y
6043145,SAN LUIS OBISPO,PUBLIC,PASO ROBLES JOINT UNIFIED,PASO ROBLES,BAUER SPECK ELEMENTARY,73,69,95,4,5,0,0,0,0,0,0,0,0,0,0,69,95,70,96,71,97,71,97,73,100,Y
6043137,SAN LUIS OBISPO,PUBLIC,PASO ROBLES JOINT UNIFIED,PASO ROBLES,GEORGIA BROWN ELEMENTARY,123,115,94,7,6,0,0,1,1,0,0,1,1,0,0,118,96,115,94,116,94,120,98,121,98,Y
4030243,SAN LUIS OBISPO,PUBLIC,PASO ROBLES JOINT UNIFIED,PASO ROBLES,KERMIT KING ELEMENTARY,56,55,98,0,0,0,0,1,2,0,0,1,2,0,0,55,98,55,98,55,98,55,98,55,98,Y
6109151,SAN LUIS OBISPO,PUBLIC,PASO ROBLES JOINT UNIFIED,PASO ROBLES,PAT BUTLER ELEMENTARY,100,83,83,15,15,2,2,0,0,0,0,0,0,0,0,84,84,88,88,83,83,96,96,97,97,Y
6108377,SAN LUIS OBISPO,PUBLIC,PASO ROBLES JOINT UNIFIED,PASO ROBLES,VIRGINIA PETERSON ELEMENTARY,70,63,90,6,9,0,0,1,1,0,0,1,1,0,0,66,94,64,91,64,91,69,99,69,99,Y
6043160,SAN LUIS OBISPO,PUBLIC,PASO ROBLES JOINT UNIFIED,PASO ROBLES,WINIFRED PIFER ELEMENTARY,80,76,95,4,5,0,0,0,0,0,0,0,0,0,0,76,95,77,96,77,96,80,100,80,100,Y
6043186,SAN LUIS OBISPO,PUBLIC,PLEASANT VALLEY JOINT UNION ELEMENTARY,SAN MIGUEL,PLEASANT VALLEY ELEMENTARY,22,21,95,0,0,0,0,1,5,0,0,1,5,0,0,21,95,21,95,21,95,21,95,21,95,Y
6096325,SAN LUIS OBISPO,PUBLIC,SAN LUIS COASTAL UNIFIED,LOS OSOS,BAYWOOD ELEMENTARY,62,50,81,6,10,1,2,5,8,0,0,2,3,3,5,53,85,53,85,54,87,53,85,53,85,Y
6110621,SAN LUIS OBISPO,PUBLIC,SAN LUIS COASTAL UNIFIED,LOS OSOS,MONARCH GROVE ELEMENTARY,85,69,81,11,13,2,2,3,4,0,0,2,2,1,1,73,86,73,86,71,84,78,92,77,91,Y
6043210,SAN LUIS OBISPO,PUBLIC,SAN LUIS COASTAL UNIFIED,MORRO BAY,DEL MAR ELEMENTARY,83,67,81,2,2,0,0,14,17,1,1,9,11,4,5,68,82,68,82,69,83,67,81,68,82,Y
6043194,SAN LUIS OBISPO,PUBLIC,SAN LUIS COASTAL UNIFIED,SAN LUIS OBISPO,BELLEVUE-SANTA FE CHARTER,22,22,100,0,0,0,0,0,0,0,0,0,0,0,0,22,100,22,100,22,100,22,100,22,100,Y
6043277,SAN LUIS OBISPO,PUBLIC,SAN LUIS COASTAL UNIFIED,SAN LUIS OBISPO,BISHOP'S PEAK ELEMENTARY,65,47,72,16,25,0,0,2,3,1,2,1,2,0,0,51,78,51,78,50,77,59,91,61,94,Y
6043236,SAN LUIS OBISPO,PUBLIC,SAN LUIS COASTAL UNIFIED,SAN LUIS OBISPO,HAWTHORNE ELEMENTARY,49,46,94,2,4,0,0,1,2,0,0,1,2,0,0,46,94,47,96,47,96,47,96,48,98,Y
6043244,SAN LUIS OBISPO,PUBLIC,SAN LUIS COASTAL UNIFIED,SAN LUIS OBISPO,LOS RANCHOS ELEMENTARY,79,56,71,18,23,0,0,5,6,0,0,5,6,0,0,56,71,62,78,61,77,69,87,69,87,Y
6043269,SAN LUIS OBISPO,PUBLIC,SAN LUIS COASTAL UNIFIED,SAN LUIS OBISPO,PACHECO ELEMENTARY,83,71,86,8,10,0,0,4,5,2,2,2,2,0,0,75,90,73,88,75,90,76,92,78,94,Y
6043285,SAN LUIS OBISPO,PUBLIC,SAN LUIS COASTAL UNIFIED,SAN LUIS OBISPO,SINSHEIMER ELEMENTARY,50,47,94,2,4,0,0,1,2,0,0,1,2,0,0,48,96,48,96,47,94,48,96,48,96,Y
6043202,SAN LUIS OBISPO,PUBLIC,SAN LUIS COASTAL UNIFIED,SAN LUIS OBISPO,SMITH -C. L.- ELEMENTARY,72,57,79,12,17,3,4,0,0,0,0,0,0,0,0,57,79,59,82,57,79,69,96,69,96,Y
108522,SAN LUIS OBISPO,PUBLIC,SAN MIGUEL JOINT UNION,PASO ROBLES,CAPPY CULVER ELEMENTARY,34,29,85,5,15,0,0,0,0,0,0,0,0,0,0,30,88,30,88,30,88,33,97,34,100,Y
125807,SAN LUIS OBISPO,PUBLIC,SAN MIGUEL JOINT UNION,SAN MIGUEL,ALMOND ACRES CHARTER ACADEMY,44,35,80,0,0,0,0,9,20,0,0,6,14,3,7,35,80,35,80,35,80,35,80,35,80,Y
6043319,SAN LUIS OBISPO,PUBLIC,SAN MIGUEL JOINT UNION,SAN MIGUEL,LILLIAN LARSEN ELEMENTARY,50,47,94,2,4,0,0,1,2,0,0,1,2,0,0,47,94,48,96,47,94,48,96,49,98,Y
6043343,SAN LUIS OBISPO,PUBLIC,SHANDON JOINT UNIFIED,SHANDON,SHANDON ELEMENTARY,39,32,82,6,15,0,0,1,3,0,0,1,3,0,0,33,85,36,92,33,85,36,92,37,95,Y
6043350,SAN LUIS OBISPO,PUBLIC,TEMPLETON UNIFIED,TEMPLETON,TEMPLETON ELEMENTARY,169,152,90,3,2,0,0,14,8,3,2,10,6,1,1,152,90,152,90,152,90,154,91,155,92,Y
6978456,SAN LUIS OBISPO,PRIVATE,,ARROYO GRANDE,ST. PATRICK PAROCHIAL ELEMENTARY,32,30,94,2,6,0,0,0,0,0,0,0,0,0,0,31,97,30,94,31,97,30,94,31,97,Y
7040066,SAN LUIS OBISPO,PRIVATE,,ATASCADERO,CHILDREN'S HOUSE MONTESSORI,14,11,79,0,0,0,0,3,21,1,7,2,14,0,0,11,79,11,79,11,79,11,79,11,79,Y
6999411,SAN LUIS OBISPO,PRIVATE,,ATASCADERO,NORTH COUNTY CHRISTIAN,14,8,57,4,29,0,0,2,14,0,0,2,14,0,0,9,64,9,64,11,79,10,71,11,79,Y
6978464,SAN LUIS OBISPO,PRIVATE,,PASO ROBLES,SAINT ROSE CATHOLIC SCHOOL,20,15,75,4,20,1,5,0,0,0,0,0,0,0,0,16,80,16,80,17,85,17,85,19,95,Y
6978472,SAN LUIS OBISPO,PRIVATE,,PASO ROBLES,TRINITY LUTHERAN SCHOOL,22,21,95,1,5,0,0,0,0,0,0,0,0,0,0,21,95,21,95,21,95,22,100,22,100,Y
6978423,SAN LUIS OBISPO,PRIVATE,,PISMO BEACH,COASTAL CHRISTIAN SCHOOL,19,17,89,1,5,0,0,1,5,0,0,1,5,0,0,17,89,17,89,17,89,18,95,18,95,Y
6999403,SAN LUIS OBISPO,PRIVATE,,SAN LUIS OBISPO,MONTESSORI CHILDREN'S,12,11,92,0,0,0,0,1,8,0,0,1,8,0,0,11,92,11,92,11,92,11,92,11,92,Y
6978431,SAN LUIS OBISPO,PRIVATE,,SAN LUIS OBISPO,OLD MISSION SCHOOL,34,30,88,1,3,0,0,3,9,3,9,0,0,0,0,31,91,30,88,30,88,30,88,31,91,Y
6131916,SAN LUIS OBISPO,PRIVATE,,SAN LUIS OBISPO,SAN LUIS OBISPO CLASSICAL ACADEMY,25,6,24,4,16,0,0,15,60,0,0,15,60,0,0,9,36,8,32,6,24,6,24,6,24,Y
6043392,SAN MATEO,PUBLIC,BAYSHORE ELEMENTARY,DALY CITY,BAYSHORE ELEMENTARY,39,37,95,2,5,0,0,0,0,0,0,0,0,0,0,38,97,37,95,38,97,38,97,39,100,Y
6043434,SAN MATEO,PUBLIC,BELMONT-REDWOOD SHORES ELEMENTARY,BELMONT,CENTRAL ELEMENTARY,75,72,96,0,0,0,0,3,4,0,0,3,4,0,0,72,96,72,96,72,96,72,96,72,96,Y
6043442,SAN MATEO,PUBLIC,BELMONT-REDWOOD SHORES ELEMENTARY,BELMONT,CIPRIANI ELEMENTARY,50,46,92,1,2,0,0,3,6,0,0,3,6,0,0,47,94,47,94,46,92,47,94,47,94,Y
6043459,SAN MATEO,PUBLIC,BELMONT-REDWOOD SHORES ELEMENTARY,BELMONT,FOX ELEMENTARY,88,85,97,2,2,0,0,1,1,0,0,1,1,0,0,87,99,86,98,87,99,85,97,87,99,Y
6043475,SAN MATEO,PUBLIC,BELMONT-REDWOOD SHORES ELEMENTARY,BELMONT,NESBIT ELEMENTARY,72,67,93,4,6,0,0,1,1,1,1,0,0,0,0,67,93,67,93,67,93,70,97,70,97,Y
121111,SAN MATEO,PUBLIC,BELMONT-REDWOOD SHORES ELEMENTARY,REDWOOD CITY,REDWOOD SHORES ELEMENTARY,94,87,93,4,4,0,0,3,3,0,0,0,0,3,3,89,95,90,96,89,95,89,95,89,95,Y
6114771,SAN MATEO,PUBLIC,BELMONT-REDWOOD SHORES ELEMENTARY,REDWOOD CITY,SANDPIPER ELEMENTARY,69,68,99,0,0,0,0,1,1,0,0,1,1,0,0,68,99,68,99,68,99,68,99,68,99,Y
6043491,SAN MATEO,PUBLIC,BRISBANE ELEMENTARY,BRISBANE,BRISBANE ELEMENTARY,25,21,84,2,8,0,0,2,8,0,0,2,8,0,0,22,88,21,84,22,88,23,92,22,88,Y
6043517,SAN MATEO,PUBLIC,BRISBANE ELEMENTARY,DALY CITY,PANORAMA ELEMENTARY,25,25,100,0,0,0,0,0,0,0,0,0,0,0,0,25,100,25,100,25,100,25,100,25,100,Y
6043541,SAN MATEO,PUBLIC,BURLINGAME ELEMENTARY,BURLINGAME,FRANKLIN ELEMENTARY,86,73,85,11,13,0,0,2,2,0,0,2,2,0,0,77,90,80,93,78,91,81,94,83,97,Y
6043566,SAN MATEO,PUBLIC,BURLINGAME ELEMENTARY,BURLINGAME,LINCOLN ELEMENTARY,78,76,97,1,1,1,1,0,0,0,0,0,0,0,0,76,97,77,99,76,97,77,99,77,99,Y
6043574,SAN MATEO,PUBLIC,BURLINGAME ELEMENTARY,BURLINGAME,MCKINLEY ELEMENTARY,164,151,92,5,3,0,0,8,5,0,0,8,5,0,0,151,92,154,94,153,93,156,95,155,95,Y
6043590,SAN MATEO,PUBLIC,BURLINGAME ELEMENTARY,BURLINGAME,ROOSEVELT ELEMENTARY,55,53,96,2,4,0,0,0,0,0,0,0,0,0,0,54,98,55,100,53,96,55,100,53,96,Y
6043608,SAN MATEO,PUBLIC,BURLINGAME ELEMENTARY,BURLINGAME,WASHINGTON ELEMENTARY,60,56,93,2,3,0,0,2,3,0,0,2,3,0,0,57,95,57,95,57,95,56,93,58,97,Y
6043616,SAN MATEO,PUBLIC,CABRILLO UNIFIED,HALF MOON BAY,ALVIN S. HATCH ELEMENTARY,146,134,92,6,4,5,3,1,1,0,0,1,1,0,0,138,95,139,95,136,93,137,94,140,96,Y
6043624,SAN MATEO,PUBLIC,CABRILLO UNIFIED,HALF MOON BAY,EL GRANADA ELEMENTARY,58,43,74,13,22,0,0,2,3,0,0,2,3,0,0,45,78,48,83,47,81,56,97,55,95,Y
6043657,SAN MATEO,PUBLIC,CABRILLO UNIFIED,HALF MOON BAY,KINGS MOUNTAIN ELEMENTARY,12,9,75,1,8,0,0,2,17,0,0,2,17,0,0,10,83,10,83,10,83,9,75,10,83,Y
6043632,SAN MATEO,PUBLIC,CABRILLO UNIFIED,MONTARA,FARALLONE VIEW ELEMENTARY,60,54,90,2,3,0,0,4,7,0,0,4,7,0,0,55,92,55,92,55,92,55,92,56,93,Y
6043673,SAN MATEO,PUBLIC,HILLSBOROUGH CITY ELEMENTARY,HILLSBOROUGH,NORTH HILLSBOROUGH,56,54,96,0,0,0,0,2,4,0,0,2,4,0,0,54,96,54,96,54,96,54,96,54,96,Y
6043681,SAN MATEO,PUBLIC,HILLSBOROUGH CITY ELEMENTARY,HILLSBOROUGH,SOUTH HILLSBOROUGH,50,50,100,0,0,0,0,0,0,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,Y
6043699,SAN MATEO,PUBLIC,HILLSBOROUGH CITY ELEMENTARY,HILLSBOROUGH,WEST HILLSBOROUGH,57,40,70,16,28,0,0,1,2,0,0,1,2,0,0,44,77,48,84,44,77,49,86,55,96,Y
6043806,SAN MATEO,PUBLIC,JEFFERSON ELEMENTARY,COLMA,GARDEN VILLAGE ELEMENTARY,44,41,93,3,7,0,0,0,0,0,0,0,0,0,0,41,93,42,95,41,93,44,100,44,100,Y
6043772,SAN MATEO,PUBLIC,JEFFERSON ELEMENTARY,DALY CITY,DANIEL WEBSTER ELEMENTARY,61,60,98,1,2,0,0,0,0,0,0,0,0,0,0,60,98,60,98,60,98,60,98,60,98,Y
6043798,SAN MATEO,PUBLIC,JEFFERSON ELEMENTARY,DALY CITY,FRANKLIN DELANO ROOSEVELT ELEMENTARY,48,47,98,1,2,0,0,0,0,0,0,0,0,0,0,47,98,47,98,47,98,48,100,48,100,Y
6043822,SAN MATEO,PUBLIC,JEFFERSON ELEMENTARY,DALY CITY,GEORGE WASHINGTON ELEMENTARY,55,47,85,8,15,0,0,0,0,0,0,0,0,0,0,51,93,50,91,50,91,51,93,54,98,Y
6043848,SAN MATEO,PUBLIC,JEFFERSON ELEMENTARY,DALY CITY,JOHN F. KENNEDY ELEMENTARY,51,41,80,10,20,0,0,0,0,0,0,0,0,0,0,42,82,43,84,42,82,48,94,48,94,Y
6043855,SAN MATEO,PUBLIC,JEFFERSON ELEMENTARY,DALY CITY,MARGARET PAULINE BROWN ELEMENTARY,64,59,92,5,8,0,0,0,0,0,0,0,0,0,0,61,95,62,97,60,94,62,97,63,98,Y
6043897,SAN MATEO,PUBLIC,JEFFERSON ELEMENTARY,DALY CITY,MARJORIE H. TOBIAS ELEMENTARY,66,62,94,4,6,0,0,0,0,0,0,0,0,0,0,65,98,65,98,64,97,65,98,66,100,Y
6115364,SAN MATEO,PUBLIC,JEFFERSON ELEMENTARY,DALY CITY,SUSAN B. ANTHONY ELEMENTARY,86,82,95,4,5,0,0,0,0,0,0,0,0,0,0,82,95,82,95,82,95,84,98,84,98,Y
6043871,SAN MATEO,PUBLIC,JEFFERSON ELEMENTARY,DALY CITY,THOMAS EDISON ELEMENTARY,72,68,94,4,6,0,0,0,0,0,0,0,0,0,0,68,94,71,99,69,96,69,96,71,99,Y
6043905,SAN MATEO,PUBLIC,JEFFERSON ELEMENTARY,DALY CITY,WESTLAKE ELEMENTARY,67,66,99,1,1,0,0,0,0,0,0,0,0,0,0,67,100,67,100,66,99,66,99,66,99,Y
6043913,SAN MATEO,PUBLIC,JEFFERSON ELEMENTARY,DALY CITY,WOODROW WILSON ELEMENTARY,75,72,96,3,4,0,0,0,0,0,0,0,0,0,0,73,97,75,100,72,96,75,100,75,100,Y
112284,SAN MATEO,PUBLIC,JEFFERSON ELEMENTARY,SIMI VALLEY,CALIFORNIA VIRTUAL ACADEMY SAN MATEO,28,22,79,1,4,0,0,5,18,2,7,0,0,3,11,22,79,22,79,22,79,22,79,22,79,Y
6044077,SAN MATEO,PUBLIC,LA HONDA-PESCADERO UNIFIED,LA HONDA,LA HONDA ELEMENTARY,14,10,71,3,21,0,0,1,7,0,0,1,7,0,0,10,71,10,71,10,71,13,93,13,93,Y
6044085,SAN MATEO,PUBLIC,LA HONDA-PESCADERO UNIFIED,PESCADERO,PESCADERO ELEMENTARY AND MIDDLE,19,18,95,0,0,0,0,1,5,0,0,1,5,0,0,18,95,18,95,18,95,18,95,18,95,Y
6044127,SAN MATEO,PUBLIC,LAS LOMITAS ELEMENTARY,ATHERTON,LAS LOMITAS ELEMENTARY,137,125,91,2,1,2,1,8,6,0,0,8,6,0,0,127,93,127,93,127,93,125,91,127,93,Y
6044135,SAN MATEO,PUBLIC,MENLO PARK CITY ELEMENTARY,ATHERTON,ENCINAL ELEMENTARY,85,81,95,1,1,0,0,3,4,0,0,3,4,0,0,81,95,82,96,82,96,82,96,82,96,Y
6044168,SAN MATEO,PUBLIC,MENLO PARK CITY ELEMENTARY,ATHERTON,LAUREL ELEMENTARY,108,98,91,5,5,0,0,5,5,0,0,5,5,0,0,101,94,101,94,101,94,100,93,101,94,Y
6044176,SAN MATEO,PUBLIC,MENLO PARK CITY ELEMENTARY,MENLO PARK,OAK KNOLL ELEMENTARY,124,115,93,5,4,0,0,4,3,0,0,4,3,0,0,118,95,117,94,118,95,118,95,120,97,Y
6044200,SAN MATEO,PUBLIC,MILLBRAE ELEMENTARY,MILLBRAE,GREEN HILLS ELEMENTARY,66,64,97,0,0,0,0,2,3,0,0,0,0,2,3,64,97,64,97,64,97,64,97,64,97,Y
6044234,SAN MATEO,PUBLIC,MILLBRAE ELEMENTARY,MILLBRAE,MEADOWS ELEMENTARY,52,52,100,0,0,0,0,0,0,0,0,0,0,0,0,52,100,52,100,52,100,52,100,52,100,Y
6044259,SAN MATEO,PUBLIC,MILLBRAE ELEMENTARY,MILLBRAE,SPRING VALLEY ELEMENTARY,64,64,100,0,0,0,0,0,0,0,0,0,0,0,0,64,100,64,100,64,100,64,100,64,100,Y
6044226,SAN MATEO,PUBLIC,MILLBRAE ELEMENTARY,SAN BRUNO,LOMITA PARK ELEMENTARY,43,43,100,0,0,0,0,0,0,0,0,0,0,0,0,43,100,43,100,43,100,43,100,43,100,Y
6043939,SAN MATEO,PUBLIC,PACIFICA,PACIFICA,CABRILLO ELEMENTARY,64,56,88,7,11,0,0,1,2,0,0,1,2,0,0,56,88,60,94,56,88,63,98,63,98,Y
6044044,SAN MATEO,PUBLIC,PACIFICA,PACIFICA,OCEAN SHORE ELEMENTARY,48,46,96,1,2,0,0,1,2,0,0,1,2,0,0,47,98,47,98,47,98,46,96,47,98,Y
105874,SAN MATEO,PUBLIC,PACIFICA,PACIFICA,ORTEGA ELEMENTARY,96,87,91,0,0,0,0,9,9,0,0,9,9,0,0,87,91,87,91,87,91,87,91,87,91,Y
6044069,SAN MATEO,PUBLIC,PACIFICA,PACIFICA,SUNSET RIDGE ELEMENTARY,109,102,94,4,4,1,1,2,2,0,0,2,2,0,0,103,95,104,95,102,94,104,95,105,96,Y
6044051,SAN MATEO,PUBLIC,PACIFICA,PACIFICA,VALLEMAR ELEMENTARY,52,49,94,1,2,0,0,2,4,0,0,2,4,0,0,49,94,49,94,50,96,49,94,50,96,Y
6044283,SAN MATEO,PUBLIC,PORTOLA VALLEY ELEMENTARY,PORTOLA VALLEY,ORMONDALE ELEMENTARY,54,53,98,0,0,0,0,1,2,0,0,1,2,0,0,53,98,53,98,53,98,53,98,53,98,Y
6114953,SAN MATEO,PUBLIC,RAVENSWOOD CITY ELEMENTARY,EAST PALO ALTO,ASPIRE EAST PALO ALTO CHARTER,66,65,98,1,2,0,0,0,0,0,0,0,0,0,0,65,98,65,98,66,100,65,98,66,100,Y
6044333,SAN MATEO,PUBLIC,RAVENSWOOD CITY ELEMENTARY,EAST PALO ALTO,BRENTWOOD ACADEMY,89,87,98,2,2,0,0,0,0,0,0,0,0,0,0,87,98,88,99,89,100,88,99,89,100,Y
6044325,SAN MATEO,PUBLIC,RAVENSWOOD CITY ELEMENTARY,EAST PALO ALTO,COSTANO ELEMENTARY,49,46,94,3,6,0,0,0,0,0,0,0,0,0,0,46,94,48,98,48,98,47,96,49,100,Y
6044341,SAN MATEO,PUBLIC,RAVENSWOOD CITY ELEMENTARY,EAST PALO ALTO,GREEN OAKS ACADEMY,25,23,92,2,8,0,0,0,0,0,0,0,0,0,0,23,92,24,96,24,96,25,100,25,100,Y
126649,SAN MATEO,PUBLIC,RAVENSWOOD CITY ELEMENTARY,EAST PALO ALTO,LOS ROBLES MAGNET ACADEMY,109,108,99,1,1,0,0,0,0,0,0,0,0,0,0,108,99,109,100,109,100,109,100,109,100,Y
6044309,SAN MATEO,PUBLIC,RAVENSWOOD CITY ELEMENTARY,MENLO PARK,BELLE HAVEN ELEMENTARY,99,96,97,3,3,0,0,0,0,0,0,0,0,0,0,96,97,97,98,97,98,97,98,99,100,Y
6044416,SAN MATEO,PUBLIC,RAVENSWOOD CITY ELEMENTARY,MENLO PARK,WILLOW OAKS ELEMENTARY,70,70,100,0,0,0,0,0,0,0,0,0,0,0,0,70,100,70,100,70,100,70,100,70,100,Y
6044580,SAN MATEO,PUBLIC,REDWOOD CITY ELEMENTARY,ATHERTON,SELBY LANE ELEMENTARY,128,114,89,13,10,0,0,1,1,0,0,1,1,0,0,114,89,114,89,114,89,124,97,124,97,Y
6044473,SAN MATEO,PUBLIC,REDWOOD CITY ELEMENTARY,MENLO PARK,GARFIELD ELEMENTARY,60,52,87,7,12,1,2,0,0,0,0,0,0,0,0,54,90,54,90,53,88,58,97,57,95,Y
6114037,SAN MATEO,PUBLIC,REDWOOD CITY ELEMENTARY,REDWOOD CITY,ADELANTE SPANISH IMMERSION,87,81,93,3,3,0,0,3,3,0,0,3,3,0,0,82,94,83,95,81,93,83,95,84,97,Y
6044424,SAN MATEO,PUBLIC,REDWOOD CITY ELEMENTARY,REDWOOD CITY,CLIFFORD ELEMENTARY,98,79,81,16,16,0,0,3,3,0,0,3,3,0,0,81,83,83,85,79,81,90,92,89,91,Y
127282,SAN MATEO,PUBLIC,REDWOOD CITY ELEMENTARY,REDWOOD CITY,CONNECT COMMUNITY CHARTER,25,25,100,0,0,0,0,0,0,0,0,0,0,0,0,25,100,25,100,25,100,25,100,25,100,Y
6044457,SAN MATEO,PUBLIC,REDWOOD CITY ELEMENTARY,REDWOOD CITY,FAIR OAKS ELEMENTARY,75,62,83,12,16,0,0,1,1,0,0,1,1,0,0,66,88,66,88,66,88,70,93,72,96,Y
